id_2000,id_2004,area_m2_2000,area_m2_2004,habitat_2000,habitat_2004,costdist_2000,costdist_2004,elev_2000,elev_2004,edge_2000,edge_2004,track_2000,track_2004,restoration_2000,restoration_2004,zone_2000,zone_2004,,monitoring_site_2000,monitoring_site_2004
2473,2473,15,15,blind channel,blind channel,1479.968,1479.968,8.2513638,8.2513638,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2474,2474,16,16,blind channel,blind channel,1465.468,1465.468,5.5584149,5.5584149,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2475,2475,14,14,blind channel,blind channel,1009.129,1009.129,5.2626672,5.2626672,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2476,2476,20,20,blind channel,blind channel,1008.836,1008.836,5.2626672,5.2626672,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2477,2477,20,20,blind channel,blind channel,1931.651,1931.651,2.7628069,2.7628069,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2478,2478,15,15,blind channel,blind channel,1236.482,1236.482,7.826416,7.826416,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2479,2479,35,35,blind channel,blind channel,935.1102,935.1102,3.667583,3.667583,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2480,2480,42,42,blind channel,blind channel,919.4888,919.4888,1.888099,1.888099,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2481,2481,23,23,blind channel,blind channel,1917.494,1917.494,2.7628069,2.7628069,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2482,2482,19,19,blind channel,blind channel,1193.84,1193.84,7.1572528,7.1572528,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2483,2483,59,59,blind channel,blind channel,903.9533,903.9533,1.609798,1.609798,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2484,2484,24,24,blind channel,blind channel,1948.222,1948.222,5.042192,5.042192,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2485,2485,21,21,blind channel,blind channel,1178.511,1178.511,6.4677272,6.4677272,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2486,2486,18,18,blind channel,blind channel,1208.754,1208.754,7.4587898,7.4587898,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2487,2487,21,21,blind channel,blind channel,1432.291,1432.291,5.2612548,5.2612548,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2488,2488,24,24,blind channel,blind channel,805.9144,805.9144,5.968791,5.968791,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2489,2489,22,22,blind channel,blind channel,1023.65,1023.65,5.2626672,5.2626672,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2490,2490,24,24,blind channel,blind channel,889.2964,889.2964,1.609798,1.609798,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2491,2491,22,22,blind channel,blind channel,1223.204,1223.204,7.624341,7.624341,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2492,2492,19,19,blind channel,blind channel,1963.671,1963.671,6.7785401,6.7785401,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2493,2493,55,55,blind channel,blind channel,1141.407,1141.407,3.8546481,3.8546481,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2494,2494,28,28,blind channel,blind channel,873.6752,873.6752,2.0030489,2.0030489,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2495,2495,22,22,blind channel,blind channel,1162.733,1162.733,5.4278388,5.4278388,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2496,2496,44,44,blind channel,blind channel,1359.429,1359.429,3.8452401,3.8452401,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2497,2497,40,40,blind channel,blind channel,993.0225,993.0225,5.2626672,5.2626672,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2498,2498,18,18,blind channel,blind channel,1039.307,1039.307,6.8075991,6.8075991,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2499,2499,5,5,blind channel,blind channel,1233.653,1233.653,7.826416,7.826416,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2500,2500,20,20,blind channel,blind channel,1956.128,1956.128,6.505208,6.505208,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2501,2501,17,17,blind channel,blind channel,1425.705,1425.705,5.2459979,5.2459979,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2502,2502,26,26,blind channel,blind channel,857.7254,857.7254,2.3894849,2.3894849,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2503,2503,17,17,blind channel,blind channel,1055.049,1055.049,7.530478,7.530478,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2504,2504,12,12,blind channel,blind channel,1433.291,1433.291,5.2459979,5.2459979,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2505,2505,22,22,blind channel,blind channel,1904.286,1904.286,6.286128,6.286128,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2506,2506,7,7,blind channel,blind channel,1446.205,1446.205,8.0459547,8.0459547,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2507,2507,8,8,blind channel,blind channel,1448.826,1448.826,5.2459979,5.2459979,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2508,2508,25,25,blind channel,blind channel,1417.634,1417.634,5.2459979,5.2459979,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2509,2509,29,29,blind channel,blind channel,841.7401,841.7401,3.059438,3.059438,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2510,2510,17,17,blind channel,blind channel,1939.729,1939.729,6.4353971,6.4353971,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2511,2511,16,16,blind channel,blind channel,1430.669,1430.669,5.267839,5.267839,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2512,2512,29,29,blind channel,blind channel,789.6362,789.6362,5.968791,5.968791,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2513,2513,7,7,blind channel,blind channel,1069.449,1069.449,7.76157,7.76157,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2514,2514,22,22,blind channel,blind channel,1148.334,1148.334,3.043236,3.043236,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2515,2515,42,42,blind channel,blind channel,1126.493,1126.493,3.5539811,3.5539811,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2516,2516,20,20,blind channel,blind channel,976.9514,976.9514,5.2113152,5.2113152,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2517,2517,31,31,blind channel,blind channel,1344.429,1344.429,3.505964,3.505964,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2518,2518,18,18,blind channel,blind channel,1923.829,1923.829,6.3256569,6.3256569,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2519,2519,24,24,blind channel,blind channel,1406.734,1406.734,5.0929298,5.0929298,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2520,2520,33,33,blind channel,blind channel,826.4264,826.4264,5.3205948,5.3205948,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2521,2521,22,22,blind channel,blind channel,972.3301,972.3301,5.2113152,5.2113152,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2522,2522,15,15,blind channel,blind channel,1888.63,1888.63,6.286128,6.286128,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2523,2523,14,14,blind channel,blind channel,982.8656,982.8656,5.2113152,5.2113152,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2524,2524,45,45,blind channel,blind channel,1337.929,1337.929,3.505964,3.505964,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2525,2525,9,9,blind channel,blind channel,1134.821,1134.821,7.818408,7.818408,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2526,2526,18,18,blind channel,blind channel,810.8198,810.8198,5.279314,5.279314,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2527,2527,26,26,blind channel,blind channel,773.5296,773.5296,5.922605,5.922605,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2528,2528,4,4,blind channel,blind channel,810.734,810.734,5.279314,5.279314,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2529,2529,7,7,blind channel,blind channel,997.6083,997.6083,6.1609602,6.1609602,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2530,2530,23,23,blind channel,blind channel,1883.423,1883.423,6.286128,6.286128,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2531,2531,30,30,blind channel,blind channel,1908.187,1908.187,6.2681351,6.2681351,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2532,2532,26,26,blind channel,blind channel,1133.591,1133.591,3.043236,3.043236,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2533,2533,24,24,blind channel,blind channel,1347.379,1347.379,3.505964,3.505964,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2534,2534,8,8,blind channel,blind channel,1418.805,1418.805,5.2459979,5.2459979,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2535,2535,25,25,blind channel,blind channel,1392.299,1392.299,4.937108,4.937108,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2536,2536,13,13,blind channel,blind channel,1891.201,1891.201,6.286128,6.286128,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2537,2537,45,45,blind channel,blind channel,1110.665,1110.665,2.8293869,2.8293869,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2538,2538,8,8,blind channel,blind channel,1933.763,1933.763,7.6886411,7.6886411,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2539,2539,88,88,blind channel,blind channel,1132.02,1132.02,3.0175381,3.0175381,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2540,2540,18,18,blind channel,blind channel,1119.972,1119.972,7.5941539,7.5941539,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2541,2541,70,70,blind channel,blind channel,1143.192,1143.192,3.043236,3.043236,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2542,2542,102,102,blind channel,blind channel,1116.484,1116.484,2.9256761,2.9256761,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2543,2543,30,30,blind channel,blind channel,957.623,957.623,5.1728792,5.1728792,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2544,2544,27,27,blind channel,blind channel,1376.107,1376.107,4.5881472,4.5881472,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2545,2545,30,30,blind channel,blind channel,1893.838,1893.838,6.2681351,6.2681351,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2546,2546,24,24,blind channel,blind channel,757.5088,757.5088,5.7275152,5.7275152,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2547,2547,27,27,blind channel,blind channel,1361.607,1361.607,3.505964,3.505964,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2548,2548,53,53,blind channel,blind channel,1323.722,1323.722,3.505964,3.505964,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2549,2549,21,21,blind channel,blind channel,1868.094,1868.094,6.286128,6.286128,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2550,2550,16,16,blind channel,blind channel,1905.722,1905.722,6.286128,6.286128,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2551,2551,16,16,blind channel,blind channel,1919.414,1919.414,6.479403,6.479403,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2552,2552,96,96,blind channel,blind channel,1103.221,1103.221,2.788698,2.788698,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2553,2553,8,8,blind channel,blind channel,798.5149,798.5149,6.3622818,6.3622818,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2554,2554,17,17,blind channel,blind channel,784.1007,784.1007,5.906105,5.906105,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2555,2555,77,77,blind channel,blind channel,1158.298,1158.298,3.055728,3.055728,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2556,2556,33,33,blind channel,blind channel,1094.715,1094.715,2.788698,2.788698,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2557,2557,18,18,blind channel,blind channel,1104.451,1104.451,7.415832,7.415832,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2558,2558,29,29,blind channel,blind channel,745.1093,745.1093,5.7267609,5.7267609,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2559,2559,26,26,blind channel,blind channel,1877.989,1877.989,6.0620332,6.0620332,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2560,2560,27,27,blind channel,blind channel,941.4661,941.4661,5.0938239,5.0938239,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2561,2561,15,15,blind channel,blind channel,770.287,770.287,5.7275152,5.7275152,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2562,2562,132,132,blind channel,blind channel,1090.25,1090.25,2.611062,2.611062,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2563,2563,11,11,blind channel,blind channel,944.8803,944.8803,5.0938239,5.0938239,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2564,2564,64,64,blind channel,blind channel,1307.772,1307.772,3.505964,3.505964,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2565,2565,22,22,blind channel,blind channel,1852.902,1852.902,6.479403,6.479403,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2566,2566,15,15,blind channel,blind channel,960.123,960.123,5.1728792,5.1728792,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2567,2567,8,8,blind channel,blind channel,974.5728,974.5728,7.3772211,7.3772211,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2568,2568,67,67,blind channel,blind channel,1172.562,1172.562,3.1537449,3.1537449,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2569,2569,16,16,blind channel,blind channel,1089.966,1089.966,7.0577831,7.0577831,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2570,2570,8,8,blind channel,blind channel,1121.487,1121.487,7.4699478,7.4699478,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2571,2571,27,27,blind channel,blind channel,729.6743,729.6743,5.6409822,5.6409822,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2572,2572,17,17,blind channel,blind channel,757.8875,757.8875,5.7267609,5.7267609,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2573,2573,32,32,blind channel,blind channel,1863.054,1863.054,6.0620332,6.0620332,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2574,2574,25,25,blind channel,blind channel,1839.417,1839.417,6.479403,6.479403,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2575,2575,123,123,blind channel,blind channel,1074.73,1074.73,2.545305,2.545305,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2576,2576,8,8,blind channel,blind channel,1091.709,1091.709,7.14294,7.14294,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2577,2577,17,17,blind channel,blind channel,925.4306,925.4306,4.8452902,4.8452902,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2578,2578,60,60,blind channel,blind channel,1294.308,1294.308,3.4083591,3.4083591,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2579,2579,60,60,blind channel,blind channel,1188.082,1188.082,3.1537449,3.1537449,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2580,2580,21,21,blind channel,blind channel,714.4819,714.4819,5.5182748,5.5182748,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2581,2581,16,16,blind channel,blind channel,931.759,931.759,4.8452902,4.8452902,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2582,2582,21,21,blind channel,blind channel,1074.395,1074.395,6.523149,6.523149,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2583,2583,16,16,blind channel,blind channel,1107.244,1107.244,7.2451,7.2451,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2584,2584,27,27,blind channel,blind channel,1846.947,1846.947,6.0620332,6.0620332,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2585,2585,10,10,blind channel,blind channel,917.4306,917.4306,4.8452902,4.8452902,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2586,2586,7,7,blind channel,blind channel,947.0016,947.0016,6.965353,6.965353,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2587,2587,15,15,blind channel,blind channel,916.3093,916.3093,4.8452902,4.8452902,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2588,2588,145,145,blind channel,blind channel,1059.002,1059.002,2.545305,2.545305,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2589,2589,10,10,blind channel,blind channel,1077.345,1077.345,6.7446918,6.7446918,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2590,2590,25,25,blind channel,blind channel,1824.709,1824.709,6.2804589,6.2804589,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2591,2591,104413,104413,nearshore,nearshore,401.4031,401.4031,4.176857,4.176857,0,0,1,1,,,Stanwood_Camano,Stanwood_Camano,,,
2592,2592,17,17,blind channel,blind channel,1316.136,1316.136,6.0022669,6.0022669,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2593,2593,12,12,blind channel,blind channel,1073.516,1073.516,6.7216759,6.7216759,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2594,2594,71,71,blind channel,blind channel,1203.603,1203.603,3.1679649,3.1679649,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2595,2595,11,11,blind channel,blind channel,1078.516,1078.516,6.7446918,6.7446918,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2596,2596,50,50,blind channel,blind channel,1277.944,1277.944,3.244699,3.244699,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2597,2597,15,15,blind channel,blind channel,1300.687,1300.687,3.619591,3.619591,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2598,2598,9,9,blind channel,blind channel,1359.657,1359.657,6.7425489,6.7425489,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2599,2599,15,15,blind channel,blind channel,1331,1331,6.3536139,6.3536139,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2600,2600,16,16,blind channel,blind channel,1093.052,1093.052,7.2451,7.2451,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2601,2601,17,17,blind channel,blind channel,1059.617,1059.617,6.2599549,6.2599549,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2602,2602,14,14,blind channel,blind channel,1344.95,1344.95,6.4345188,6.4345188,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2603,2603,10,10,blind channel,blind channel,1058.324,1058.324,6.2599549,6.2599549,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2604,2604,165,165,blind channel,blind channel,1043.567,1043.567,2.5108011,2.5108011,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2605,2605,27,27,blind channel,blind channel,699.7748,699.7748,5.472084,5.472084,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2606,2606,18,18,blind channel,blind channel,1830.547,1830.547,6.213407,6.213407,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2607,2607,20,20,blind channel,blind channel,900.4808,900.4808,4.8452902,4.8452902,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2608,2608,17,17,blind channel,blind channel,1891.69,1891.69,7.1555829,7.1555829,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2609,2609,5,5,blind channel,blind channel,1828.133,1828.133,5.9991822,5.9991822,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2610,2610,16,16,blind channel,blind channel,1284.994,1284.994,3.325623,3.325623,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2611,2611,12,12,blind channel,blind channel,1877.861,1877.861,6.7875381,6.7875381,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2612,2612,19,19,blind channel,blind channel,1827.547,1827.547,5.9991822,5.9991822,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2613,2613,58,58,blind channel,blind channel,1218.66,1218.66,3.259078,3.259078,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2614,2614,21,21,blind channel,blind channel,1809.795,1809.795,6.2804589,6.2804589,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2615,2615,13,13,blind channel,blind channel,1271.544,1271.544,3.1748779,3.1748779,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2616,2616,54,54,blind channel,blind channel,1263.423,1263.423,3.1748779,3.1748779,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2617,2617,18,18,blind channel,blind channel,1857.619,1857.619,6.7539792,6.7539792,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2618,2618,16,16,blind channel,blind channel,1907.675,1907.675,7.4624858,7.4624858,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2619,2619,11,11,blind channel,blind channel,1877.119,1877.119,6.7875381,6.7875381,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2620,2620,16,16,blind channel,blind channel,1842.704,1842.704,6.4102521,6.4102521,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2621,2621,15,15,blind channel,blind channel,1871.911,1871.911,6.7875381,6.7875381,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2622,2622,44,44,blind channel,blind channel,1233.973,1233.973,3.1748779,3.1748779,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2623,2623,17,17,blind channel,blind channel,1043.924,1043.924,3.074605,3.074605,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2624,2624,121,121,blind channel,blind channel,1027.839,1027.839,2.5108011,2.5108011,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2625,2625,36,36,blind channel,blind channel,684.254,684.254,5.2589698,5.2589698,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2626,2626,56,56,blind channel,blind channel,1249.095,1249.095,3.1748779,3.1748779,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2627,2627,15,15,blind channel,blind channel,1893.275,1893.275,7.1555829,7.1555829,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2628,2628,8,8,blind channel,blind channel,1923.867,1923.867,8.2628965,8.2628965,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2629,2629,16,16,blind channel,blind channel,1811.769,1811.769,5.9042702,5.9042702,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2630,2630,21,21,blind channel,blind channel,1038.596,1038.596,2.725812,2.725812,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2631,2631,22,22,blind channel,blind channel,884.7382,884.7382,4.8452902,4.8452902,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2632,2632,8,8,blind channel,blind channel,1065.546,1065.546,6.8889809,6.8889809,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2633,2633,15,15,blind channel,blind channel,1909.054,1909.054,7.791553,7.791553,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2634,2634,60,60,blind channel,blind channel,1018.889,1018.889,2.5108011,2.5108011,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2635,2635,24,24,blind channel,blind channel,1795.295,1795.295,6.2804589,6.2804589,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2636,2636,14,14,blind channel,blind channel,1050.01,1050.01,6.055295,6.055295,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2637,2637,7,7,blind channel,blind channel,1080.552,1080.552,7.405324,7.405324,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2638,2638,26,26,blind channel,blind channel,1022.939,1022.939,2.5108011,2.5108011,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2639,2639,8,8,blind channel,blind channel,1811.038,1811.038,6.5512319,6.5512319,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2640,2640,38,38,blind channel,blind channel,669.4905,669.4905,5.0577021,5.0577021,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
2641,2641,17,17,blind channel,blind channel,1795.624,1795.624,6.2804589,6.2804589,0,0,0,0,,,Stanwood_Camano,Stanwood_Camano,,,
