id,cnt,chk,ein,eout,area_m2,habitat,path_med,path_min,path_max,elev_m,edge,track,restoration,zone,GagueDist,monitoring_site,TideGateImpact,StartPoint
9581,,,,,10,blind channel,2033.249,,,2.867161751,0,0,,SF Delta,19820.759765625,,,
9582,,,,,8,blind channel,2012.542,,,2.434383154,0,0,,SF Delta,19767.38671875,,,
9583,,,,,7,blind channel,2082.098,,,2.557029724,0,0,,SF Delta,19869.314453125,,,
9584,,,,,15,blind channel,1919.538,,,3.777896404,0,0,,SF Delta,19674.57421875,,,
9585,,,,,31,blind channel,1902.074,,,2.485349655,0,0,,SF Delta,19688.462890625,,,
9586,,,,,15,blind channel,2004.521,,,2.485349655,0,0,,SF Delta,19791.6171875,,,
9587,,,,,16,blind channel,2038.421,,,3.526230574,0,0,,SF Delta,19824.9296875,,,
9588,,,,,16,blind channel,2020.264,,,2.826503754,0,0,,SF Delta,19807.4453125,,,
9589,,,,,14,blind channel,1970.293,,,2.485349655,0,0,,SF Delta,19723.515625,,,
9590,,,,,15,blind channel,1960.323,,,2.826503754,0,0,,SF Delta,19714.544921875,,,
9591,,,,,14,blind channel,1998.971,,,2.485349655,0,0,,SF Delta,19752.900390625,,,
9592,,,,,18,blind channel,2053.613,,,2.826503754,0,0,,SF Delta,19840.416015625,,,
9593,,,,,8,blind channel,2084.169,,,3.504951477,0,0,,SF Delta,19871.80078125,,,
9594,,,,,18,blind channel,1849.446,,,4.270876884,0,0,,SF Delta,19605.947265625,,,
9595,,,,,14,blind channel,2069.148,,,2.474914789,0,0,,SF Delta,19856.658203125,,,
9596,,,,,19,blind channel,1984.314,,,5.128190994,0,0,,SF Delta,19737.830078125,,,
9597,,,,,8,blind channel,2069.563,,,3.526230574,0,0,,SF Delta,19857.072265625,,,
9598,,,,,8,blind channel,1859.641,,,2.532431841,0,0,,SF Delta,19631.177734375,,,
9599,,,,,33,blind channel,1886.624,,,2.826503754,0,0,,SF Delta,19671.8046875,,,
9600,,,,,15,blind channel,1974.55,,,2.474914789,0,0,,SF Delta,19728.2734375,,,
9601,,,,,15,blind channel,1864.76,,,2.963914394,0,0,,SF Delta,19621.67578125,,,
9602,,,,,15,blind channel,1880.003,,,2.532431841,0,0,,SF Delta,19636.50390625,,,
9603,,,,,15,blind channel,1843.984,,,2.392757654,0,0,,SF Delta,19615.521484375,,,
9604,,,,,15,blind channel,1895.281,,,2.532431841,0,0,,SF Delta,19651.98828125,,,
9605,,,,,9,blind channel,1856.411,,,2.273622036,0,0,,SF Delta,19641.833984375,,,
9606,,,,,23,blind channel,1871.589,,,2.532431841,0,0,,SF Delta,19656.9765625,,,
9607,,,,,16,blind channel,1922.63,,,2.826503754,0,0,,SF Delta,19681.373046875,,,
9608,,,,,14,blind channel,1908.973,,,3.526230574,0,0,,SF Delta,19666.888671875,,,
9609,,,,,8,blind channel,1989.5,,,2.485349655,0,0,,SF Delta,19742.515625,,,
9610,,,,,4,blind channel,1870.674,,,3.432020903,0,0,,SF Delta,19656.5625,,,
9611,,,,,8,blind channel,1938.115,,,2.305403471,0,0,,SF Delta,19696.859375,,,
9612,,,,,8,blind channel,1842.704,,,2.518420935,0,0,,SF Delta,19627.005859375,,,
9613,,,,,1,blind channel,1841.911,,,4.773506165,0,0,,SF Delta,19628.005859375,,,
9614,,,,,15,blind channel,1828.656,,,2.474914789,0,0,,SF Delta,19599.693359375,,,
9615,,,,,8,blind channel,1813.999,,,2.817130089,0,0,,SF Delta,19586.20703125,,,
9616,,,,,6,blind channel,1966.165,,,2.826503754,0,0,,SF Delta,19860.57421875,,,
9617,,,,,2362,distributary channel,1735.821,,,2.35229826,0,0,,SF Delta,19486.994140625,,,
9618,,,,,3237,distributary channel,1662.114,,,3.725935936,1,0,,SF Delta,19412.994140625,,,
9619,,,,,6201,distributary channel,1675.819,,,2.434383154,0,0,,SF Delta,19426.4921875,,,
9620,,,,,3572,distributary channel,1733.667,,,4.897801876,0,0,,SF Delta,19500.9765625,,,
9621,,,,,2840,distributary channel,1823.916,,,3.78614831,1,0,,SF Delta,19647.8046875,,,
9622,,,,,4144,distributary channel,1776.859,,,3.041457653,0,0,,SF Delta,19610.361328125,,,
9623,,,,,2860,distributary channel,1689.731,,,2.862421751,1,0,,SF Delta,19440.818359375,,,
9624,,,,,2060,distributary channel,1688.368,,,2.485349655,1,0,,SF Delta,19531.544921875,,,
9625,,,,,15,blind channel,2313.936,,,2.803615093,0,0,,SF Delta,19968.212890625,,,
9626,,,,,11,blind channel,2334.507,,,3.526230574,0,0,,SF Delta,19989.28515625,,,
9627,,,,,15,blind channel,2266.93,,,2.532431841,0,0,,SF Delta,19920.5859375,,,
9628,,,,,15,blind channel,2297.779,,,2.619273663,0,0,,SF Delta,19951.556640625,,,
9629,,,,,4,blind channel,2262.566,,,2.939565659,0,0,,SF Delta,19914.7578125,,,
9630,,,,,20,blind channel,2169.888,,,4.094075203,0,0,,SF Delta,19923.09765625,,,
9631,,,,,15,blind channel,2349.821,,,6.86277914,0,0,,SF Delta,20004.59765625,,,
9632,,,,,35,blind channel,2110.362,,,3.29282999,0,0,,SF Delta,19862.7421875,,,
9633,,,,,41,blind channel,2155.782,,,6.392805576,0,0,,SF Delta,19908.783203125,,,
9634,,,,,7,blind channel,2267.762,,,2.532808304,0,0,,SF Delta,20056.494140625,,,
9635,,,,,40,blind channel,2125.847,,,3.992930651,0,0,,SF Delta,19878.2265625,,,
9636,,,,,41,blind channel,2141.382,,,3.992930651,0,0,,SF Delta,19894.46875,,,
9637,,,,,15,blind channel,2255.605,,,3.989331484,0,0,,SF Delta,20043.837890625,,,
9638,,,,,8,blind channel,2365.149,,,2.894759893,0,0,,SF Delta,20020.255859375,,,
9639,,,,,18,blind channel,2241.277,,,2.434383154,0,0,,SF Delta,20030.0078125,,,
9640,,,,,13,blind channel,2228.156,,,6.195476532,0,0,,SF Delta,20017.1796875,,,
9641,,,,,15,blind channel,2212.877,,,2.701298714,0,0,,SF Delta,20001.109375,,,
9642,,,,,24,blind channel,2197.235,,,2.860041142,0,0,,SF Delta,19985.966796875,,,
9643,,,,,18,blind channel,2181.922,,,2.860041142,0,0,,SF Delta,19970.65234375,,,
9644,,,,,15,blind channel,2246.614,,,3.29282999,0,0,,SF Delta,20034.966796875,,,
9645,,,,,23,blind channel,2166.694,,,2.942230463,0,0,,SF Delta,19954.51171875,,,
9646,,,,,8,blind channel,2260.942,,,2.860041142,0,0,,SF Delta,20049.208984375,,,
9647,,,,,7,blind channel,2070.291,,,3.676746607,0,0,,SF Delta,19856.14453125,,,
9648,,,,,8,blind channel,2216.886,,,4.013454914,0,0,,SF Delta,20004.82421875,,,
9649,,,,,15,blind channel,2231.836,,,3.992930651,0,0,,SF Delta,20019.482421875,,,
9650,,,,,16,blind channel,2150.88,,,3.29282999,0,0,,SF Delta,19939.611328125,,,
9651,,,,,18,blind channel,2058.598,,,2.860041142,0,0,,SF Delta,19845.072265625,,,
9652,,,,,22,blind channel,2135.066,,,5.982501507,0,0,,SF Delta,19923.298828125,,,
9653,,,,,17,blind channel,2045.734,,,5.461169243,0,0,,SF Delta,19832.001953125,,,
9654,,,,,27,blind channel,2119.545,,,3.54321456,0,0,,SF Delta,19907.984375,,,
9655,,,,,15,blind channel,2029.956,,,3.992930651,0,0,,SF Delta,19816.515625,,,
9656,,,,,29,blind channel,2104.403,,,5.764330864,0,0,,SF Delta,19892.841796875,,,
9657,,,,,9,blind channel,2015.335,,,2.396651268,0,0,,SF Delta,19802.515625,,,
9658,,,,,43,blind channel,2089.761,,,3.105060339,0,0,,SF Delta,19877.28515625,,,
9659,,,,,12,blind channel,2011.885,,,5.764330864,0,0,,SF Delta,19798.2734375,,,
9660,,,,,7,blind channel,2030.163,,,3.241995811,0,0,,SF Delta,19816.34375,,,
9661,,,,,9,blind channel,2014.713,,,2.562335968,0,0,,SF Delta,19801.1015625,,,
9662,,,,,32,blind channel,2076.276,,,6.195476532,0,0,,SF Delta,19864.21484375,,,
9663,,,,,9,blind channel,2067.655,,,5.958230019,0,0,,SF Delta,19855.80078125,,,
9664,,,,,33,blind channel,1917.559,,,2.860041142,0,0,,SF Delta,19703.947265625,,,
9665,,,,,8,blind channel,2312.417,,,4.161690712,0,0,,SF Delta,20100.1484375,,,
9666,,,,,7,blind channel,2277.017,,,3.471083164,0,0,,SF Delta,20064.25,,,
9667,,,,,13,blind channel,2297.517,,,5.764330864,0,0,,SF Delta,20086.25,,,
9668,,,,,13,blind channel,2263.911,,,3.853276014,0,0,,SF Delta,20052.349609375,,,
9669,,,,,2,blind channel,2260.411,,,5.982501507,0,0,,SF Delta,20048.349609375,,,
9670,,,,,12,blind channel,2272.325,,,6.195476532,0,0,,SF Delta,20060.349609375,,,
9671,,,,,15,blind channel,2287.361,,,2.26706028,0,0,,SF Delta,20075.177734375,,,
9672,,,,,10,blind channel,2293.017,,,2.199775219,0,0,,SF Delta,20080.25,,,
9673,,,,,14,blind channel,2308.381,,,2.199775219,0,0,,SF Delta,20095.90625,,,
9674,,,,,8,blind channel,2323.538,,,3.396276951,0,0,,SF Delta,20110.5625,,,
9675,,,,,6,blind channel,1918.484,,,4.939731121,0,0,,SF Delta,19709.236328125,,,
9676,,,,,15,blind channel,1922.106,,,4.939731121,0,0,,SF Delta,19714.89453125,,,
9677,,,,,8,blind channel,1948.198,,,3.871935606,0,0,,SF Delta,19740.693359375,,,
9678,,,,,34,blind channel,1936.748,,,5.988857746,0,0,,SF Delta,19729.03515625,,,
9679,,,,,21,blind channel,1947.869,,,4.197163582,0,0,,SF Delta,19740.865234375,,,
9680,,,,,7,blind channel,2455.924,,,2.860041142,0,0,,SF Delta,20246.8828125,,,
9681,,,,,15,blind channel,2440.489,,,2.562335968,0,0,,SF Delta,20231.7421875,,,
9682,,,,,17,blind channel,1952.393,,,2.860041142,0,0,,SF Delta,19756.107421875,,,
9683,,,,,14,blind channel,2425.918,,,5.834640503,0,0,,SF Delta,20216.669921875,,,
9684,,,,,15,blind channel,1937.165,,,2.862990379,0,0,,SF Delta,19771.419921875,,,
9685,,,,,7,blind channel,2078.319,,,4.99336195,0,0,,SF Delta,20005.162109375,,,
9686,,,,,8,blind channel,1981.742,,,2.877584219,0,0,,SF Delta,19911.53515625,,,
9687,,,,,15,blind channel,1923.022,,,5.982501507,0,0,,SF Delta,19786.1484375,,,
9688,,,,,4,blind channel,2045.156,,,4.99336195,0,0,,SF Delta,19971.29296875,,,
9689,,,,,2,blind channel,2041.863,,,2.562149048,0,0,,SF Delta,19968.12109375,,,
9690,,,,,15,blind channel,2410.297,,,3.558387756,0,0,,SF Delta,20201.841796875,,,
9691,,,,,16,blind channel,2063.955,,,5.379016399,0,0,,SF Delta,19990.091796875,,,
9692,,,,,8,blind channel,1964.857,,,4.225143909,0,0,,SF Delta,19893.736328125,,,
9693,,,,,15,blind channel,2036.62,,,4.09944582,0,0,,SF Delta,19963.87890625,,,
9694,,,,,15,blind channel,1967.171,,,4.964018822,0,0,,SF Delta,19896.05078125,,,
9695,,,,,15,blind channel,2048.884,,,2.779208899,0,0,,SF Delta,19975.607421875,,,
9696,,,,,17,blind channel,1908.087,,,2.359816313,0,0,,SF Delta,19801.291015625,,,
9697,,,,,10,blind channel,1912.295,,,2.862990379,0,0,,SF Delta,19804.705078125,,,
9698,,,,,16,blind channel,2034.606,,,2.877584219,0,0,,SF Delta,19960.94921875,,,
9699,,,,,15,blind channel,2396.761,,,4.964018822,0,0,,SF Delta,20187.185546875,,,
9700,,,,,15,blind channel,1927.744,,,5.134409904,0,0,,SF Delta,19820.361328125,,,
9701,,,,,7,blind channel,2032.428,,,4.575781822,0,0,,SF Delta,19958.150390625,,,
9702,,,,,14,blind channel,1952.301,,,2.779208899,0,0,,SF Delta,19845.91796875,,,
9703,,,,,7,blind channel,2384.554,,,2.877584219,0,0,,SF Delta,20174.357421875,,,
9704,,,,,10,blind channel,1952.15,,,2.91698432,0,0,,SF Delta,19881.322265625,,,
9705,,,,,8,blind channel,1948.993,,,2.877584219,0,0,,SF Delta,19878.080078125,,,
9706,,,,,10,blind channel,1948.2,,,4.99336195,0,0,,SF Delta,19877.080078125,,,
9707,,,,,15,blind channel,2022.049,,,4.926520348,0,0,,SF Delta,19948.806640625,,,
9708,,,,,19,blind channel,1943.351,,,3.064664841,0,0,,SF Delta,19836.26171875,,,
9709,,,,,15,blind channel,2019.378,,,3.057659626,0,0,,SF Delta,19945.806640625,,,
9710,,,,,15,blind channel,1893.673,,,4.939731121,0,0,,SF Delta,19816.533203125,,,
9711,,,,,15,blind channel,1903.244,,,2.860041142,0,0,,SF Delta,19831.623046875,,,
9712,,,,,15,blind channel,2017.514,,,3.444448709,0,0,,SF Delta,19944.150390625,,,
9713,,,,,13,blind channel,2007.529,,,2.862990379,0,0,,SF Delta,19934.080078125,,,
9714,,,,,15,blind channel,1889.295,,,4.888813019,0,0,,SF Delta,19817.380859375,,,
9715,,,,,16,blind channel,1933.543,,,4.51568079,0,0,,SF Delta,19862.837890625,,,
9716,,,,,1185,distributary channel,2276.842,,,2.853370905,1,0,,SF Delta,19878.236328125,,,
9717,,,,,4238,distributary channel,2233.232,,,2.912326336,0,0,,SF Delta,19922.845703125,,,
9718,,,,,1227,distributary channel,2226.279,,,6.611495972,1,0,,SF Delta,19929.591796875,,,
9719,,,,,5151,distributary channel,2171.344,,,2.539895773,0,0,,SF Delta,19958.783203125,,,
9720,,,,,2558,distributary channel,2139.125,,,2.779208899,1,0,,SF Delta,19927.771484375,,,
9721,,,,,3737,distributary channel,2230.169,,,4.145895004,1,0,,SF Delta,20018.314453125,,,
9722,,,,,7970,distributary channel,2154.122,,,3.235022783,0,0,,SF Delta,19942.060546875,,,
9723,,,,,6791,distributary channel,2056.151,,,2.966279984,0,0,,SF Delta,19844.08984375,,,
9724,,,,,2199,distributary channel,1919.408,,,4.888813019,1,0,,SF Delta,19706.84765625,,,
9725,,,,,4889,distributary channel,1918.946,,,2.853370905,0,0,,SF Delta,19706.591796875,,,
9726,,,,,3033,distributary channel,2046.34,,,2.877584219,0,0,,SF Delta,19835.935546875,,,
9727,,,,,10503,distributary channel,2226.923,,,4.888813019,0,0,,SF Delta,20016.43359375,,,
9728,,,,,2017,distributary channel,1875.493,,,2.370754004,1,0,,SF Delta,19683.521484375,,,
9729,,,,,4109,distributary channel,2199.077,,,2.158606529,1,0,,SF Delta,19988.587890625,,,
9730,,,,,56185,nearshore,273.9239,,,1.317709565,0,0,,SF Delta,18300.728515625,,,
9731,,,,,25263,nearshore,0.0,,,2.529113531,0,0,,SF Delta,18080.65234375,,,
9732,,,,,28126,nearshore,0.0,,,2.16244173,0,0,,SF Delta,18192.65625,,,
9733,,,,,27789,nearshore,0.0,,,2.162237883,0,0,,SF Delta,18240.787109375,,,
9734,,,,,17624,nearshore,0.0,,,2.435054541,0,0,,SF Delta,18238.115234375,,,
9735,,,,,44649,nearshore,224.8137,,,2.495242119,0,0,,SF Delta,18463.4296875,,,
9736,,,,,52252,nearshore,276.1381,,,2.657448769,0,0,,SF Delta,18615.34765625,,,
9737,,,,,20676,nearshore,0.0,,,3.336219788,0,0,,SF Delta,18400.4140625,,,
9738,,,,,26968,nearshore,0.0,,,3.716018677,0,0,,SF Delta,18537.91796875,,,
9739,,,,,25134,nearshore,0.0,,,3.873999119,0,0,,SF Delta,18286.267578125,,,
9740,,,,,8,blind channel,517.7717,,,2.723097086,0,0,,SF Delta,18921.220703125,,,
9741,,,,,8,blind channel,531.6859,,,3.310040236,0,0,,SF Delta,18935.634765625,,,
9742,,,,,2,blind channel,517.6503,,,3.777702332,0,0,,SF Delta,18919.634765625,,,
9743,,,,,10,blind channel,505.0462,,,3.6620996,0,0,,SF Delta,18900.208984375,,,
9744,,,,,35,blind channel,508.7534,,,3.333955288,0,0,,SF Delta,18903.623046875,,,
9745,,,,,7,blind channel,575.3843,,,3.59610033,0,0,,SF Delta,18971.9609375,,,
9746,,,,,30,blind channel,523.1026,,,3.566712141,0,0,,SF Delta,18918.1796875,,,
9747,,,,,9,blind channel,546.328,,,3.685330868,0,0,,SF Delta,18941.576171875,,,
9748,,,,,2,blind channel,545.4996,,,3.657467604,0,0,,SF Delta,18940.576171875,,,
9749,,,,,15,blind channel,561.4849,,,3.615087271,0,0,,SF Delta,18957.6484375,,,
9750,,,,,51,blind channel,539.0376,,,3.622657537,0,0,,SF Delta,18933.908203125,,,
9751,,,,,24,blind channel,553.3868,,,3.622657537,0,0,,SF Delta,18948.048828125,,,
9752,,,,,1587,distributary channel,465.1123,,,3.622657537,0,0,,SF Delta,18925.296875,,,
9753,,,,,215,distributary channel,421.8772,,,4.438549042,0,0,,SF Delta,18817.125,,,
9754,,,,,445,distributary channel,445.0168,,,4.870863914,0,0,,SF Delta,18864.197265625,,,
9755,,,,,91,distributary channel,463.4285,,,3.816337109,0,0,,SF Delta,18901.439453125,,,
9756,,,,,433,distributary channel,476.665,,,3.76292491,1,0,,SF Delta,18897.89453125,,,
9757,,,,,747,distributary channel,468.931,,,4.917591095,0,0,,SF Delta,18874.724609375,,,
9758,,,,,571,distributary channel,465.697,,,3.900631189,0,0,,SF Delta,18861.06640625,,,
9759,,,,,32,distributary channel,475.3539,,,3.76292491,0,0,,SF Delta,18870.310546875,,,
9760,,,,,47,distributary channel,489.7534,,,3.720751047,0,0,,SF Delta,18885.208984375,,,
9761,,,,,73,distributary channel,507.0315,,,3.720751047,0,0,,SF Delta,18867.814453125,,,
9762,,,,,60,distributary channel,490.7458,,,5.317871094,0,0,,SF Delta,18852.2578125,,,
9763,,,,,1187,distributary channel,512.1945,,,4.003707886,0,0,,SF Delta,18907.564453125,,,
9764,,,,,71,distributary channel,477.1894,,,4.113012791,0,0,,SF Delta,18838.701171875,,,
9765,,,,,51,distributary channel,463.2544,,,5.358603001,0,0,,SF Delta,18824.55859375,,,
9766,,,,,30,distributary channel,456.1833,,,4.513635159,0,0,,SF Delta,18817.48828125,,,
9767,,,,,967,distributary channel,541.1295,,,5.452169895,0,0,,SF Delta,18935.70703125,,,
9768,,,,,31,distributary channel,449.0265,,,3.772402525,0,0,,SF Delta,18810.24609375,,,
9769,,,,,295,distributary channel,537.295,,,3.772402525,1,0,,SF Delta,18932.6640625,,,
9770,,,,,19,distributary channel,443.1625,,,3.777234316,0,0,,SF Delta,18804.587890625,,,
9771,,,,,4,distributary channel,450.1123,,,3.772402525,0,0,,SF Delta,18812.24609375,,,
9772,,,,,18,distributary channel,439.0057,,,5.460916519,0,0,,SF Delta,18799.931640625,,,
9773,,,,,9,distributary channel,433.6772,,,3.9030509,0,0,,SF Delta,18794.689453125,,,
9774,,,,,16,distributary channel,428.1417,,,4.545309544,0,0,,SF Delta,18788.861328125,,,
9775,,,,,20,distributary channel,423.1417,,,5.460916519,1,0,,SF Delta,18783.861328125,,,
9776,,,,,30,distributary channel,427.7128,,,5.460916519,1,0,,SF Delta,18788.931640625,,,
9777,,,,,47,low tide terrace,448.2264,,,5.460916519,0,0,,SF Delta,18843.095703125,,,
9778,,,,,28995,nearshore,0.0,,,5.460916519,0,0,,SF Delta,18544.625,,,
9779,,,,,17610,nearshore,0.0,,,4.829176426,0,1,,SF Delta,18383.861328125,,,
9780,,,,,74395,nearshore,258.6442,,,4.171831131,0,1,,SF Delta,18800.83984375,,,
9781,,,,,49656,nearshore,238.2239,,,4.011599064,0,0,,SF Delta,18618.27734375,,,
9782,,,,,28095,nearshore,0.0,,,4.011599064,0,0,,SF Delta,18361.21875,,,
9783,,,,,54612,nearshore,279.6884,,,4.001001358,0,0,,SF Delta,18640.908203125,,,
9784,,,,,23204,nearshore,0.0,,,4.001001358,0,0,,SF Delta,18188.7421875,,,
9785,,,,,47786,nearshore,264.3747,,,3.706769705,0,0,,SF Delta,18453.1171875,,,
9786,,,,,27290,nearshore,0.0,,,3.799128532,0,0,,SF Delta,18171.7578125,,,
9787,,,,,49401,nearshore,279.2914,,,4.312010765,0,0,,SF Delta,18451.048828125,,,
9788,,,,,26237,nearshore,0.0,,,4.073474407,0,0,,SF Delta,18150.658203125,,,
9789,,,,,55,blind channel,601.4052,,,3.867115974,0,0,,SF Delta,18996.275390625,,,
9790,,,,,25,blind channel,595.5767,,,5.796841145,0,0,,SF Delta,18990.447265625,,,
9791,,,,,2,blind channel,633.59,,,3.78356719,0,0,,SF Delta,18995.22265625,,,
9792,,,,,10,blind channel,634.2971,,,3.917225122,0,0,,SF Delta,18995.63671875,,,
9793,,,,,14,blind channel,649.8179,,,3.828435659,0,0,,SF Delta,19011.365234375,,,
9794,,,,,16,blind channel,664.0103,,,3.78356719,0,0,,SF Delta,19026.265625,,,
9795,,,,,16,blind channel,676.8387,,,3.805383444,0,0,,SF Delta,19039.921875,,,
9796,,,,,15,blind channel,690.4098,,,4.018349648,0,0,,SF Delta,19052.9921875,,,
9797,,,,,24,blind channel,636.2357,,,3.877286434,0,0,,SF Delta,18997.662109375,,,
9798,,,,,23,blind channel,626.4072,,,3.950362206,0,0,,SF Delta,18986.833984375,,,
9799,,,,,24,blind channel,651.2712,,,3.856258869,0,0,,SF Delta,19013.318359375,,,
9800,,,,,19,blind channel,695.2773,,,3.881884336,0,0,,SF Delta,19057.53125,,,
9801,,,,,24,blind channel,666.6352,,,4.865547657,0,0,,SF Delta,19028.390625,,,
9802,,,,,17,blind channel,680.4991,,,4.865547657,0,0,,SF Delta,19043.046875,,,
9803,,,,,10,blind channel,681.4133,,,4.747964859,0,0,,SF Delta,19043.4609375,,,
9804,,,,,17,blind channel,709.091,,,4.032278538,0,0,,SF Delta,19072.259765625,,,
9805,,,,,7,blind channel,692.8631,,,4.044874191,0,0,,SF Delta,19055.53125,,,
9806,,,,,6,blind channel,728.4905,,,4.079038143,0,0,,SF Delta,19091.74609375,,,
9807,,,,,6,blind channel,735.0616,,,4.342509747,0,0,,SF Delta,19099.23046875,,,
9808,,,,,15,blind channel,775.4965999999998,,,4.342268944,0,0,,SF Delta,19137.71484375,,,
9809,,,,,13,blind channel,760.0469,,,4.342268944,0,0,,SF Delta,19121.05859375,,,
9810,,,,,5,blind channel,750.9758,,,4.342509747,0,0,,SF Delta,19111.98828125,,,
9811,,,,,19,blind channel,755.4636,,,4.484501839,0,1,,SF Delta,18951.45703125,,,
9812,,,,,55,blind channel,767.7418,,,4.484501839,0,1,,SF Delta,18964.599609375,,,
9813,,,,,47,blind channel,782.091,,,4.484501839,0,0,,SF Delta,18979.9140625,,,
9814,,,,,50,blind channel,797.9905,,,4.484501839,0,0,,SF Delta,18996.228515625,,,
9815,,,,,16,blind channel,958.9291,,,4.484501839,0,0,,SF Delta,19158.494140625,,,
9816,,,,,18,blind channel,944.222,,,4.140172005,0,0,,SF Delta,19143.080078125,,,
9817,,,,,32,blind channel,928.4794,,,5.158876419,0,0,,SF Delta,19127.837890625,,,
9818,,,,,23,blind channel,974.2931,,,4.484501839,0,0,,SF Delta,19173.15234375,,,
9819,,,,,46,blind channel,813.7183999999999,,,6.356040955,0,0,,SF Delta,19011.955078125,,,
9820,,,,,50,blind channel,829.7894999999999,,,4.342509747,0,0,,SF Delta,19027.61328125,,,
9821,,,,,22,blind channel,914.4941,,,4.55166626,0,0,,SF Delta,19113.3515625,,,
9822,,,,,19,blind channel,988.45,,,2.832854748,0,0,,SF Delta,19186.80859375,,,
9823,,,,,44,blind channel,845.6889999999999,,,4.55166626,0,0,,SF Delta,19043.51171875,,,
9824,,,,,22,blind channel,899.3372,,,4.564834595,0,0,,SF Delta,19097.28125,,,
9825,,,,,1922,distributary channel,587.1356,,,4.135400772,0,0,,SF Delta,18982.505859375,,,
9826,,,,,584,distributary channel,579.8158,,,3.795208693,1,0,,SF Delta,18973.978515625,,,
9827,,,,,956,distributary channel,439.9712,,,3.628183603,1,0,,SF Delta,18800.8984375,,,
9828,,,,,808,distributary channel,621.1377,,,3.576115608,0,0,,SF Delta,18982.478515625,,,
9829,,,,,1295,distributary channel,643.7737,,,3.576115608,0,0,,SF Delta,19005.40625,,,
9830,,,,,1167,distributary channel,542.7885,,,4.67288065,1,0,,SF Delta,18904.921875,,,
9831,,,,,1139,distributary channel,627.2174,,,4.67288065,0,0,,SF Delta,18988.8515625,,,
9832,,,,,801,distributary channel,660.2174,,,3.576115608,0,0,,SF Delta,19021.8515625,,,
9833,,,,,2608,distributary channel,482.8829,,,3.076076746,0,0,,SF Delta,18843.80859375,,,
9834,,,,,2399,distributary channel,560.1966,,,3.576115608,0,0,,SF Delta,18922.123046875,,,
9835,,,,,4752,distributary channel,447.3108,,,3.576115608,0,0,,SF Delta,18751.123046875,,,
9836,,,,,1131,distributary channel,597.5875,,,3.576115608,1,0,,SF Delta,18958.306640625,,,
9837,,,,,3017,distributary channel,529.7235,,,3.576115608,1,0,,SF Delta,18885.376953125,,,
9838,,,,,80,distributary channel,607.9367,,,3.38521719,0,0,,SF Delta,18968.86328125,,,
9839,,,,,117,distributary channel,624.922,,,3.484521627,0,0,,SF Delta,18986.34765625,,,
9840,,,,,5881,distributary channel,544.2052,,,3.576115608,0,0,,SF Delta,18855.046875,,,
9841,,,,,1778,distributary channel,407.9884,,,3.576115608,0,0,,SF Delta,18669.53125,,,
