id,cnt,chk,ein,eout,area_m2,habitat,path_med,path_min,path_max,elev_m,edge
6401,,,,,8,blind channel,1340.545,1340.545,1340.545,4.653852,0
6402,,,,,12,blind channel,1296.903,1296.903,1296.903,3.645679,0
6403,,,,,104,distributary channel,1287.468,1287.468,1287.468,3.527487,0
6404,,,,,14,blind channel,1226.776,1226.776,1226.776,3.6017699,0
6405,,,,,89,blind channel,954.288,954.288,954.288,2.4213531,0
6406,,,,,7,distributary channel,1289.368,1289.368,1289.368,3.527487,0
6407,,,,,575,distributary channel,1781.047,1781.047,1781.047,2.7399261,0
6408,,,,,17,blind channel,2347.589,2347.589,2347.589,3.6537371,0
6409,,,,,15,blind channel,1312.06,1312.06,1312.06,3.7423251,0
6410,,,,,166,blind channel,559.7473,559.7473,559.7473,2.466182,0
6411,,,,,7,blind channel,970.4094,970.4094,970.4094,2.403228,0
6412,,,,,8,blind channel,940.7697,940.7697,940.7697,3.3695011,0
6413,,,,,14,blind channel,1229.912,1229.912,1229.912,3.595108,0
6414,,,,,132,blind channel,558.1259,558.1259,558.1259,2.466182,0
6415,,,,,20,blind channel,485.9127,485.9127,485.9127,2.982446,0
6416,,,,,15,blind channel,2110.211,2110.211,2110.211,6.7664728,0
6417,,,,,1740,distributary channel,1669.642,1669.642,1669.642,2.6279559,1
6418,,,,,113,blind channel,543.5904,543.5904,543.5904,2.466182,0
6419,,,,,8,blind channel,1194.977,1194.977,1194.977,4.272892,0
6420,,,,,1591,distributary channel,1830.761,1830.761,1830.761,2.804184,0
6421,,,,,8,blind channel,2125.575,2125.575,2125.575,6.9465122,0
6422,,,,,12,blind channel,2336.225,2336.225,2336.225,3.502816,0
6423,,,,,15,blind channel,1212.048,1212.048,1212.048,3.595108,0
6424,,,,,3,blind channel,1228.205,1228.205,1228.205,3.595108,0
6425,,,,,6,blind channel,2347.811,2347.811,2347.811,7.0137849,0
6426,,,,,146,blind channel,938.4743,938.4743,938.4743,2.367203,0
6427,,,,,15,blind channel,925.6276,925.6276,925.6276,3.047055,0
6428,,,,,70,blind channel,528.2767,528.2767,528.2767,2.462445,0
6429,,,,,11,blind channel,1222.583,1222.583,1222.583,3.595108,0
6430,,,,,11,blind channel,2333.346,2333.346,2333.346,3.502816,0
6431,,,,,16,blind channel,1179.249,1179.249,1179.249,3.7381959,0
6432,,,,,7,blind channel,2348.71,2348.71,2348.71,7.0137849,0
6433,,,,,19,blind channel,1217.169,1217.169,1217.169,3.595108,0
6434,,,,,15,blind channel,468.3061,468.3061,468.3061,2.9256279,0
6435,,,,,4,blind channel,937.3702,937.3702,937.3702,3.2479579,0
6436,,,,,26,blind channel,471.599,471.599,471.599,2.864547,0
6437,,,,,8,blind channel,783.2651,783.2651,783.2651,3.467519,0
6438,,,,,42,blind channel,471.6848,471.6848,471.6848,2.864547,0
6439,,,,,110,distributary channel,1270.655,1270.655,1270.655,3.527487,0
6440,,,,,175,blind channel,557.8686,557.8686,557.8686,2.462445,0
6441,,,,,8,blind channel,2343.346,2343.346,2343.346,6.95787,0
6442,,,,,12,blind channel,2326.275,2326.275,2326.275,3.502816,0
6443,,,,,61,blind channel,511.9985,511.9985,511.9985,2.52373,0
6444,,,,,8,blind channel,2339.932,2339.932,2339.932,3.502816,0
6445,,,,,6,blind channel,1232.862,1232.862,1232.862,3.6396489,0
6446,,,,,376,distributary channel,1735.269,1735.269,1735.269,2.6001959,0
6447,,,,,13,blind channel,930.092,930.092,930.092,3.180563,0
6448,,,,,2,blind channel,934.2992,934.2992,934.2992,3.180563,0
6449,,,,,1274,distributary channel,1869.255,1869.255,1869.255,2.958997,1
6450,,,,,18,blind channel,1201.27,1201.27,1201.27,3.5297799,0
6451,,,,,7,blind channel,1204.684,1204.684,1204.684,3.4776039,0
6452,,,,,14,blind channel,2328.775,2328.775,2328.775,3.502816,0
6453,,,,,20,blind channel,1164.142,1164.142,1164.142,3.4544809,0
6454,,,,,11,blind channel,916.5565,916.5565,916.5565,3.047055,0
6455,,,,,11,blind channel,1199.563,1199.563,1199.563,3.5010159,0
6456,,,,,56,blind channel,481.6848,481.6848,481.6848,2.7418411,0
6457,,,,,147,blind channel,563.9543,563.9543,563.9543,2.462445,0
6458,,,,,9,blind channel,2320.154,2320.154,2320.154,3.502816,0
6459,,,,,5,blind channel,1184.234,1184.234,1184.234,3.4544809,0
6460,,,,,12,blind channel,2334.982,2334.982,2334.982,6.5654869,0
6461,,,,,11,blind channel,2335.189,2335.189,2335.189,6.5654869,0
6462,,,,,69,blind channel,495.5132,495.5132,495.5132,2.7014699,0
6463,,,,,27,blind channel,1196.027,1196.027,1196.027,3.5010159,0
6464,,,,,7,blind channel,2026.436,2026.436,2026.436,4.93999,0
6465,,,,,10,blind channel,910.8139,910.8139,910.8139,3.0461071,0
6466,,,,,10,blind channel,2323.947,2323.947,2323.947,3.502816,0
6467,,,,,114,distributary channel,1250.134,1250.134,1250.134,3.527487,0
6468,,,,,236,distributary channel,1232.427,1232.427,1232.427,3.452184,0
6469,,,,,10,blind channel,910.6068,910.6068,910.6068,3.0461071,0
6470,,,,,152,blind channel,922.3677,922.3677,922.3677,2.3181541,0
6471,,,,,3,blind channel,2316.911,2316.911,2316.911,3.502816,0
6472,,,,,83,blind channel,570.6823,570.6823,570.6823,2.462445,0
6473,,,,,11,blind channel,2316.411,2316.411,2316.411,3.502816,0
6474,,,,,18,blind channel,2316.583,2316.583,2316.583,3.502816,0
6475,,,,,13,blind channel,768.9869,768.9869,768.9869,3.32479,0
6476,,,,,864,distributary channel,1720.083,1720.083,1720.083,2.6001959,0
6477,,,,,7,blind channel,786.6291,786.6291,786.6291,3.560796,0
6478,,,,,8,blind channel,598.996,598.996,598.996,3.286108,0
6479,,,,,923,distributary channel,1812.275,1812.275,1812.275,2.9731791,1
6480,,,,,22,blind channel,1179.749,1179.749,1179.749,3.4544809,0
6481,,,,,442,distributary channel,1176.063,1176.063,1176.063,3.364552,0
6482,,,,,23,distributary channel,1669.119,1669.119,1669.119,2.679842,0
6483,,,,,17,blind channel,895.8286,895.8286,895.8286,2.8331039,0
6484,,,,,24,blind channel,1176.042,1176.042,1176.042,3.4544809,0
6485,,,,,19,blind channel,584.8747,584.8747,584.8747,2.734724,0
6486,,,,,8,blind channel,2358.574,2358.574,2358.574,6.2872739,0
6487,,,,,910,distributary channel,1810.068,1810.068,1810.068,3.207217,1
6488,,,,,14,blind channel,770.9367,770.9367,770.9367,3.32479,0
6489,,,,,615,distributary channel,1736.19,1736.19,1736.19,2.6001959,0
6490,,,,,44,blind channel,1677.897,1677.897,1677.897,2.679842,0
6491,,,,,16,blind channel,1148.607,1148.607,1148.607,3.3367,0
6492,,,,,35,blind channel,1160.057,1160.057,1160.057,3.36184,0
6493,,,,,21,blind channel,2014.022,2014.022,2014.022,4.93999,0
6494,,,,,14,blind channel,2345.003,2345.003,2345.003,6.2872739,0
6495,,,,,148,blind channel,908.3972,908.3972,908.3972,2.2459569,0
6496,,,,,15,blind channel,2320.568,2320.568,2320.568,5.3724561,0
6497,,,,,271,blind channel,562.2584,562.2584,562.2584,2.4455211,0
6498,,,,,23,blind channel,2302.133,2302.133,2302.133,3.502816,0
6499,,,,,21,blind channel,757.3656,757.3656,757.3656,3.32479,0
6500,,,,,770,distributary channel,1923.21,1923.21,1923.21,3.0057471,0
6501,,,,,17,blind channel,2028.057,2028.057,2028.057,4.93999,0
6502,,,,,35,blind channel,1145.693,1145.693,1145.693,3.3367,0
6503,,,,,17,blind channel,2331.639,2331.639,2331.639,5.976871,0
6504,,,,,1084,distributary channel,1883.917,1883.917,1883.917,2.869195,1
6505,,,,,21,blind channel,880.7073,880.7073,880.7073,2.5596139,0
6506,,,,,65,blind channel,1693.246,1693.246,1693.246,2.7617531,0
6507,,,,,15,blind channel,1999.38,1999.38,1999.38,3.1264069,0
6508,,,,,18,distributary channel,1135.829,1135.829,1135.829,3.3367,0
6509,,,,,14,blind channel,2318.154,2318.154,2318.154,5.3724561,0
6510,,,,,157,blind channel,893.8408,893.8408,893.8408,2.154763,0
6511,,,,,360,distributary channel,1736.903,1736.903,1736.903,2.6117761,1
6512,,,,,22,blind channel,2306.825,2306.825,2306.825,4.5711832,0
6513,,,,,29,blind channel,2287.147,2287.147,2287.147,3.4044981,0
6514,,,,,16,blind channel,2042.664,2042.664,2042.664,5.1629901,0
6515,,,,,289,blind channel,546.1873,546.1873,546.1873,2.4455211,0
6516,,,,,15,blind channel,741.5875,741.5875,741.5875,3.230197,0
6517,,,,,6,distributary channel,1144.414,1144.414,1144.414,3.3367,0
6518,,,,,14,blind channel,2293.34,2293.34,2293.34,4.4656048,0
6519,,,,,13,blind channel,1154.207,1154.207,1154.207,3.350698,0
6520,,,,,87,blind channel,1708.974,1708.974,1708.974,2.6720669,0
6521,,,,,7,blind channel,2108.762,2108.762,2108.762,5.9689608,0
6522,,,,,9,blind channel,1984.444,1984.444,1984.444,3.0936589,0
6523,,,,,152,blind channel,878.4058,878.4058,878.4058,2.068655,0
6524,,,,,15,blind channel,2057.27,2057.27,2057.27,5.1629901,0
6525,,,,,1769,distributary channel,1802.717,1802.717,1802.717,2.6764221,0
6526,,,,,15,blind channel,1168.657,1168.657,1168.657,3.387985,0
6527,,,,,19,blind channel,864.5504,864.5504,864.5504,2.0422399,0
6528,,,,,2,distributary channel,1981.823,1981.823,1981.823,3.07671,0
6529,,,,,11,blind channel,2094.191,2094.191,2094.191,5.9689608,0
6530,,,,,26,blind channel,2271.455,2271.455,2271.455,3.4044981,0
6531,,,,,647,distributary channel,1976.773,1976.773,1976.773,3.07671,0
6532,,,,,9,blind channel,2281.062,2281.062,2281.062,3.869523,0
6533,,,,,83,blind channel,1724.116,1724.116,1724.116,2.661212,0
6534,,,,,14,blind channel,2278.647,2278.647,2278.647,3.869523,0
6535,,,,,15,blind channel,2072.877,2072.877,2072.877,5.811028,0
6536,,,,,15,blind channel,1183.349,1183.349,1183.349,4.4147592,0
6537,,,,,15,blind channel,725.7235,725.7235,725.7235,3.156697,0
6538,,,,,289,blind channel,529.8234,529.8234,529.8234,2.4337039,0
6539,,,,,143,blind channel,863.1779,863.1779,863.1779,2.046829,0
6540,,,,,616,distributary channel,1106.044,1106.044,1106.044,3.2152319,0
6541,,,,,16,blind channel,2087.827,2087.827,2087.827,5.9689608,0
6542,,,,,8,blind channel,1195.799,1195.799,1195.799,4.5454922,0
6543,,,,,15,blind channel,2302.911,2302.911,2302.911,4.4656048,0
6544,,,,,15,blind channel,2264.455,2264.455,2264.455,3.4044981,0
6545,,,,,14,blind channel,2289.426,2289.426,2289.426,3.869523,0
6546,,,,,18,blind channel,1229.146,1229.146,1229.146,4.4606628,0
6547,,,,,7,blind channel,866.0591,866.0591,866.0591,3.5552671,0
6548,,,,,8,blind channel,2371.524,2371.524,2371.524,6.755208,0
6549,,,,,42,blind channel,849.222,849.222,849.222,1.97694,0
6550,,,,,93,blind channel,1739.844,1739.844,1739.844,2.7470951,0
6551,,,,,2530,distributary channel,1872.844,1872.844,1872.844,2.842875,0
6552,,,,,14,blind channel,1217.231,1217.231,1217.231,4.3174491,0
6553,,,,,14,blind channel,2357.16,2357.16,2357.16,6.5959101,0
6554,,,,,90,blind channel,850.9144,850.9144,850.9144,1.97694,0
6555,,,,,15,blind channel,1241.595,1241.595,1241.595,4.4606628,0
6556,,,,,714,distributary channel,1793.172,1793.172,1793.172,2.6764221,1
6557,,,,,25,blind channel,2256.263,2256.263,2256.263,3.4044981,0
6558,,,,,15,blind channel,1254.838,1254.838,1254.838,4.7140622,0
6559,,,,,16,blind channel,869.5357,869.5357,869.5357,2.046829,0
6560,,,,,13,blind channel,2097.812,2097.812,2097.812,5.9689608,0
6561,,,,,16,blind channel,2317.311,2317.311,2317.311,5.0828881,0
6562,,,,,118,blind channel,843.722,843.722,843.722,1.97694,0
6563,,,,,263,blind channel,513.631,513.631,513.631,2.4182689,0
6564,,,,,36,blind channel,854.0002,854.0002,854.0002,2.0422399,0
6565,,,,,8,blind channel,652.9012,652.9012,652.9012,3.4252541,0
6566,,,,,12,blind channel,711.2235,711.2235,711.2235,3.097641,0
6567,,,,,15,blind channel,2332.76,2332.76,2332.76,5.8851871,0
6568,,,,,18,blind channel,2347.21,2347.21,2347.21,6.5959101,0
6569,,,,,7,blind channel,932.3494,932.3494,932.3494,3.663285,0
6570,,,,,8,blind channel,982.2342,982.2342,982.2342,4.075336,0
6571,,,,,10,blind channel,967.7342,967.7342,967.7342,3.8568821,0
6572,,,,,10,blind channel,2248.641,2248.641,2248.641,3.3779719,0
6573,,,,,16,blind channel,851.7809,851.7809,851.7809,3.3801091,0
6574,,,,,87,blind channel,1755.279,1755.279,1755.279,2.9045269,0
6575,,,,,15,blind channel,2112.626,2112.626,2112.626,5.9689608,0
6576,,,,,22,blind channel,946.6276,946.6276,946.6276,3.602715,0
6577,,,,,8,blind channel,716.0164,716.0164,716.0164,3.1158409,0
6578,,,,,23,blind channel,2245.606,2245.606,2245.606,3.3779719,0
6579,,,,,5,blind channel,2356.917,2356.917,2356.917,6.5959101,0
6580,,,,,20,blind channel,1203.489,1203.489,1203.489,4.3174491,0
6581,,,,,16,blind channel,1268.444,1268.444,1268.444,5.0169969,0
6582,,,,,966,distributary channel,1958.522,1958.522,1958.522,2.9565599,1
6583,,,,,11,blind channel,967.7844,967.7844,967.7844,3.901083,0
6584,,,,,7,blind channel,2451.791,2451.791,2451.791,6.8616929,0
6585,,,,,9,blind channel,702.9453,702.9453,702.9453,3.091239,0
6586,,,,,4,blind channel,706.4453,706.4453,706.4453,3.091239,0
6587,,,,,8,blind channel,642.4159,642.4159,642.4159,3.4252541,0
6588,,,,,25,blind channel,932.8139,932.8139,932.8139,3.5983241,0
6589,,,,,15,blind channel,961.8702,961.8702,961.8702,3.783478,0
6590,,,,,9,blind channel,702.0667,702.0667,702.0667,3.091239,0
6591,,,,,15,blind channel,884.3494,884.3494,884.3494,2.068655,0
6592,,,,,184,blind channel,829.4586,829.4586,829.4586,1.97694,0
6593,,,,,18,blind channel,638.0875,638.0875,638.0875,3.4017839,0
6594,,,,,15,blind channel,699.5311,699.5311,699.5311,3.091239,0
6595,,,,,16,blind channel,919.0712,919.0712,919.0712,3.663285,0
6596,,,,,7,blind channel,982.32,982.32,982.32,4.075336,0
6597,,,,,8,blind channel,2128.525,2128.525,2128.525,6.7015481,0
6598,,,,,7,blind channel,525.4741,525.4741,525.4741,2.4337039,0
6599,,,,,128,blind channel,497.8173,497.8173,497.8173,2.3898239,0
6600,,,,,17,blind channel,1188.796,1188.796,1188.796,4.0511842,0
6601,,,,,7,blind channel,909.0149,909.0149,909.0149,3.441638,0
6602,,,,,81,blind channel,1770.714,1770.714,1770.714,3.011606,0
6603,,,,,8,blind channel,847.0738,847.0738,847.0738,3.371048,0
6604,,,,,26,blind channel,918.0002,918.0002,918.0002,3.503087,0
6605,,,,,965,distributary channel,2001.542,2001.542,2001.542,2.9399869,0
6606,,,,,15,blind channel,1283.172,1283.172,1283.172,5.1948652,0
6607,,,,,106,blind channel,495.0746,495.0746,495.0746,2.3898239,0
6608,,,,,10,blind channel,627.4808,627.4808,627.4808,3.3861339,0
6609,,,,,7,blind channel,1298.329,1298.329,1298.329,5.2531672,0
6610,,,,,14,blind channel,836.2956,836.2956,836.2956,2.911099,0
6611,,,,,10,blind channel,907.1215,907.1215,907.1215,3.5755179,0
6612,,,,,106,blind channel,498.5391,498.5391,498.5391,2.3898239,0
6613,,,,,189,blind channel,814.9022,814.9022,814.9022,1.97694,0
6614,,,,,30,blind channel,2229.742,2229.742,2229.742,3.3779719,0
6615,,,,,13,blind channel,623.6524,623.6524,623.6524,3.368077,0
6616,,,,,13,blind channel,2436.341,2436.341,2436.341,6.8848281,0
6617,,,,,12,blind channel,832.3814,832.3814,832.3814,2.911099,0
6618,,,,,13,blind channel,901.4647,901.4647,901.4647,3.441638,0
6619,,,,,15,blind channel,510.832,510.832,510.832,2.4182689,0
6620,,,,,15,blind channel,900.4205,900.4205,900.4205,3.3507199,0
6621,,,,,8,blind channel,914.6129,914.6129,914.6129,3.415884,0
6622,,,,,2,blind channel,903.2931,903.2931,903.2931,3.372493,0
6623,,,,,8,blind channel,2190.257,2190.257,2190.257,3.3779719,0
6624,,,,,12,blind channel,1177.639,1177.639,1177.639,3.9369099,0
6625,,,,,74,blind channel,1786.063,1786.063,1786.063,3.0921841,0
6626,,,,,7,blind channel,1203.403,1203.403,1203.403,4.0511842,0
6627,,,,,9,blind channel,1173.568,1173.568,1173.568,3.9369099,0
6628,,,,,8,blind channel,2259.627,2259.627,2259.627,6.8317299,0
6629,,,,,18,blind channel,684.4098,684.4098,684.4098,3.0865409,0
6630,,,,,4,blind channel,2435.412,2435.412,2435.412,6.8848281,0
6631,,,,,14,blind channel,1190.125,1190.125,1190.125,3.9369099,0
6632,,,,,19,blind channel,2222.328,2222.328,2222.328,3.3779719,0
6633,,,,,11,blind channel,1171.568,1171.568,1171.568,3.9369099,0
6634,,,,,20,blind channel,824.2245,824.2245,824.2245,2.665226,0
6635,,,,,16,blind channel,903.6362,903.6362,903.6362,3.441638,0
6636,,,,,10,blind channel,902.1362,902.1362,902.1362,3.372493,0
6637,,,,,10,blind channel,895.1865,895.1865,895.1865,3.309083,0
6638,,,,,5,blind channel,1128.864,1128.864,1128.864,4.0935941,0
6639,,,,,12,blind channel,910.2931,910.2931,910.2931,3.441638,0
6640,,,,,21,blind channel,892.6865,892.6865,892.6865,3.309083,0
6641,,,,,15,blind channel,1800.927,1800.927,1800.927,3.098336,0
6642,,,,,258,blind channel,481.6898,481.6898,481.6898,2.3898239,0
6643,,,,,1397,distributary channel,1871.841,1871.841,1871.841,2.8192599,1
6644,,,,,17,blind channel,2427.427,2427.427,2427.427,6.8848281,0
6645,,,,,7,blind channel,898.4144,898.4144,898.4144,3.521441,0
6646,,,,,7,blind channel,923.0002,923.0002,923.0002,3.5612161,0
6647,,,,,188,blind channel,799.7601,799.7601,799.7601,2.004282,0
6648,,,,,6,blind channel,686.2382,686.2382,686.2382,2.992183,0
6649,,,,,15,blind channel,2244.641,2244.641,2244.641,3.3779719,0
6650,,,,,13,blind channel,2230.278,2230.278,2230.278,3.3779719,0
6651,,,,,15,blind channel,2281.712,2281.712,2281.712,6.8895249,0
6652,,,,,31,blind channel,796.2895,796.2895,796.2895,2.080678,0
6653,,,,,7,blind channel,2599.863,2599.863,2599.863,6.7566328,0
6654,,,,,7,blind channel,2296.505,2296.505,2296.505,6.848248,0
6655,,,,,19,blind channel,675.6671,675.6671,675.6671,2.992183,0
6656,,,,,21,blind channel,1117.828,1117.828,1117.828,4.0935941,0
6657,,,,,3021,distributary channel,1953.791,1953.791,1953.791,3.0035601,0
6658,,,,,15,blind channel,2175.615,2175.615,2175.615,3.3666511,0
6659,,,,,17,blind channel,608.9453,608.9453,608.9453,3.3035929,0
6660,,,,,8,blind channel,886.722,886.722,886.722,3.3010991,0
6661,,,,,50,blind channel,1800.034,1800.034,1800.034,3.098336,0
6662,,,,,6,blind channel,1129.485,1129.485,1129.485,4.0935941,0
6663,,,,,8,blind channel,1816.448,1816.448,1816.448,3.118573,0
6664,,,,,18,blind channel,2207.393,2207.393,2207.393,3.3779719,0
6665,,,,,676,distributary channel,1044.825,1044.825,1044.825,2.997098,0
6666,,,,,6,blind channel,884.5149,884.5149,884.5149,3.3010991,0
6667,,,,,8,blind channel,885.0149,885.0149,885.0149,3.3010991,0
6668,,,,,14,blind channel,2236.671,2236.671,2236.671,3.3779719,0
6669,,,,,16,blind channel,2587.085,2587.085,2587.085,6.3871579,0
6670,,,,,15,blind channel,2221.343,2221.343,2221.343,3.3779719,0
6671,,,,,25,blind channel,1157.619,1157.619,1157.619,3.9115701,0
6672,,,,,9,blind channel,2280.227,2280.227,2280.227,6.848248,0
6673,,,,,20,blind channel,809.7748,809.7748,809.7748,2.093884,0
6674,,,,,11,blind channel,2267.399,2267.399,2267.399,6.8317299,0
6675,,,,,39,blind channel,781.0971,781.0971,781.0971,2.0163341,0
6676,,,,,8,blind channel,2080.575,2080.575,2080.575,3.085654,0
6677,,,,,24,blind channel,2203.064,2203.064,2203.064,3.3779719,0
6678,,,,,14,blind channel,2160.594,2160.594,2160.594,3.1940529,0
6679,,,,,7,blind channel,826.1448,826.1448,826.1448,3.036849,0
6680,,,,,11,blind channel,876.5799,876.5799,876.5799,3.1950531,0
6681,,,,,211,blind channel,472.5538,472.5538,472.5538,2.3898239,0
6682,,,,,138,blind channel,784.0322,784.0322,784.0322,2.0163341,0
6683,,,,,7,blind channel,894.1509,894.1509,894.1509,3.309083,0
6684,,,,,14,blind channel,874.8727,874.8727,874.8727,3.1950531,0
6685,,,,,16,blind channel,2412.063,2412.063,2412.063,6.8848281,0
6686,,,,,16,blind channel,876.3225,876.3225,876.3225,3.1950531,0
6687,,,,,17,blind channel,2249.499,2249.499,2249.499,6.4411311,0
6688,,,,,10,blind channel,2206.393,2206.393,2206.393,3.3779719,0
6689,,,,,15,blind channel,2312.74,2312.74,2312.74,6.848248,0
6690,,,,,7,blind channel,2328.225,2328.225,2328.225,6.848248,0
6691,,,,,4,blind channel,883.9438,883.9438,883.9438,3.2673509,0
6692,,,,,11,blind channel,2262.156,2262.156,2262.156,6.8317299,0
6693,,,,,7,blind channel,2264.949,2264.949,2264.949,6.8317299,0
6694,,,,,11,blind channel,879.1154,879.1154,879.1154,3.1950531,0
6695,,,,,34,blind channel,660.0103,660.0103,660.0103,2.992183,0
6696,,,,,15,blind channel,1101.843,1101.843,1101.843,3.9794719,0
6697,,,,,56,blind channel,1814.883,1814.883,1814.883,3.118573,0
6698,,,,,15,blind channel,2297.997,2297.997,2297.997,6.848248,0
6699,,,,,8,blind channel,2067.211,2067.211,2067.211,3.047533,0
6700,,,,,30762,nearshore,0,0,0,1.798833,0
6701,,,,,7,blind channel,1169.604,1169.604,1169.604,3.9369099,0
6702,,,,,31,blind channel,593.2027,593.2027,593.2027,3.1883409,0
6703,,,,,143,blind channel,775.8753,775.8753,775.8753,2.0163341,0
6704,,,,,1,distributary channel,2065.918,2065.918,2065.918,3.047533,0
6705,,,,,20,blind channel,782.689,782.689,782.689,2.0163341,0
